Date,AAPL,AMZN,AVGO,BAC,COST,GOOGL,HD,JPM,MA,META,MSFT,NVDA,PG,TSLA,UNH,XOM,SPY
2019-01-25,0.033136418910973076,0.009450615167288179,0.016657423364522916,0.017193899888475084,-0.005895951320676884,0.01615313718097111,0.017541544499010797,0.006326508424335131,0.015766510661704647,0.021806341856554612,0.009133865256599316,0.014635025774047072,-0.007423074822056508,0.018970237843449533,0.007214388088994106,0.004481603832168446,0.008461496120754752
2019-01-28,-0.009254161799214011,-0.019562216712664893,-0.001194299462599635,0.0016904030904203449,0.00813100212092066,-0.019654776532486262,-0.0031596406610684413,0.004739210702760621,-0.013698784124011265,-0.010334739600632137,-0.01950168374556871,-0.13824539832430072,-0.0008547813978403429,-0.0022219544588429896,-0.0047755466273791125,-0.006692560286321814,-0.0076003814937241065
2019-01-29,-0.010364972796707894,-0.02686994204251958,-0.0048574925060573815,-0.008099982806406336,-0.0021823377929777177,-0.009075370586471121,-0.0007781795315201512,0.002791552882069448,-0.004596229559473697,-0.02224191937257336,-0.020365480462504415,-0.046445699409692454,0.00021395064504581285,0.0036439960027925267,0.0021369187984967564,0.003790110201811414,-0.0013269279533699718
2019-01-30,0.0683346753222096,0.04802744720961405,0.016897016879382498,-0.010888119804847163,0.004944639859573607,0.026101354624810114,0.013856977372053603,0.0023042156999071306,0.023991081237011658,0.04320676975965165,0.033417552104423764,0.04399671656587234,0.010476411769792415,0.038021902704256094,0.011333874269938704,0.010907816000252257,0.015830669574482537
2019-01-31,0.007201280719720149,0.02891472167185971,-0.009489767015955164,-0.020639935498743767,0.015519528494812418,0.025409959960517092,0.007410446166633999,-0.008715711025609973,0.034849704065556875,0.10816380461555863,-0.01833063828247694,0.04629159619232781,0.020631083974020026,-0.005667655087972956,-0.0006285206746025063,0.013694701898550488,0.008782545695450672
2019-02-01,0.0004808374188123299,-0.05381880772938674,-0.00536805031269505,-0.003160928460018253,-0.020313887429206257,-0.0064570625888688005,0.004576723662263582,0.003671409352311361,0.012504158798652298,-0.005879107685316187,-0.015800041102547735,0.006817158565066483,0.010365721192358679,0.01690437546773982,-0.0054776040752689825,0.03602593799498521,0.00048160406966113456
2019-02-04,0.028404633711869076,0.004353581897566405,0.019901911551278184,0.017617831362492176,0.004327603565479787,0.020382388044439814,0.011173339209934019,0.0035618870901028554,0.005332741061809809,0.021362612516546697,0.028799392223864295,0.03074724321405009,0.005745342925068897,0.002178046704109926,-0.0018981585016156766,-0.014488856863337007,0.007035686884635739
2019-02-05,0.017109671475115773,0.015612487224473615,-0.007790904277882427,-0.0034623599347018974,0.0020362834343734537,0.009155188670953995,-0.00021443799553544363,-0.004412419787334976,0.004420390438581778,0.011285222801148631,0.013996448237679537,0.005161575711372546,-0.006018499483093409,0.027038217137097087,-0.007083670853781032,0.010291210283290164,0.004191469914217372
2019-02-06,0.00034439560644083933,-0.011182689786027766,0.022999966576012554,-0.0017373910940152726,-4.714991506649113e-05,-0.025159078628277043,-0.008959810989630723,-0.0004818541242755936,-0.002594355270056581,-0.0039143284278023716,-0.011098589809773185,0.020340187448132374,0.004926387074383198,-0.012851945460094494,0.011978351415478095,-0.004365381860866435,-0.001318139820608244
2019-02-07,-0.018939289626973332,-0.015784110453143985,-0.025777201748646617,-0.017055247610853197,-0.009382717976688992,-0.015121608497181582,-0.0035189846519134704,-0.013109626061249213,-0.006177234406734344,-0.024107115819710034,-0.007167614214673601,-0.03647068688003374,-0.007965904000109325,-0.030609661584522496,-0.001855077064715327,-0.007706844059287787,-0.009532595153789236
2019-02-08,0.001174719892721443,-0.016198209157239574,0.01846939649379098,0.0017703730156735098,-0.006218309548299938,-0.003191979693998981,0.0025533792623269047,-0.009962738557286799,0.012197963415216506,0.005709698767353055,0.0037997649730530103,0.005087512003818517,0.005867848919636431,-0.005560810155770368,-0.02639420686308791,0.0016249816476154866,0.0012214136479644644
2019-02-11,-0.005750433169604996,0.0017503863887402549,0.0060569736048505796,0.004242025549623385,0.004668702918552148,-0.00023590100971626615,-0.008778596381069259,-0.004735643938010514,0.0024008889938298417,-0.009203431971223641,-0.00397482410766703,-0.01160844799729166,0.005730860174725461,0.02302159754165345,-0.01817484865998742,0.0016218511146326442,0.0005547274408226333
2019-02-12,0.00861701717301444,0.029547382710171766,0.01331032729334325,0.00985563922551247,0.015235870758030456,0.023101085847077485,0.014213858784763111,0.017049601662650904,0.00833726831323589,-0.0045237919146545735,0.015581883290978205,0.03222949354140803,0.010074605178550744,-0.003292499161602569,0.02473377840847646,0.017544024132867042,0.012859369009602162
2019-02-13,-0.004154676030272086,0.001214920135908626,0.006908467278736508,0.00034852096415827205,0.00424728975003541,0.0009310371885171698,0.01557788601113197,0.0047760620688819255,0.007445798361197742,-0.005877275654450731,-0.0007482829313527617,0.011311916963963053,-0.00020148725454272043,-0.011673755836671518,0.0011382476000236785,0.01127327078718432,0.0032469598477560258
2019-02-14,0.0036429964852662255,-0.010579272014338836,0.0006397803960747073,-0.010801567010406687,0.004887125280638616,0.000505031792142896,-0.0037152484179222567,-0.006499134571245846,-0.0033098556290352965,-0.0007313233693918564,0.0008425154874058816,0.010792679516975712,-0.007859950795511383,-0.014277820308407851,0.005799772946604831,0.00026189593613268336,-0.002218469928274902
2019-02-15,-0.0022246604911186907,-0.009059262479477748,0.0015273598265437283,0.025361227924164176,0.012299130949866566,-0.008475077603911751,0.024931967958639056,0.030560485354115263,0.010463511762171418,-0.008844251981285245,0.012348068121012412,0.018184147932105432,0.00020349155528398555,0.013529981687833148,0.021859530837348595,0.018880608913334873,0.010897244560235775
2019-02-19,0.0029922992340489785,0.012208075244112715,-0.0009577577314705543,0.000686985003881313,0.007622243580396093,0.006145005037018869,-0.0003119750962488066,-0.003505269027085922,-0.006843455640182294,-0.0012922045533521054,-0.00046210807934154996,-0.004449170036921246,0.015332818574769647,-0.007275592114103446,-0.0026552214622070913,0.006691580452492074,0.0017307488446329788
2019-02-20,0.006435569146961084,-0.0033668938325457365,0.006248762217723414,0.00961211838879783,-0.00463052901848271,-0.0052551863003905686,-0.0024956373929135856,0.004848627582134224,0.002357388075774569,0.0016635960848163656,-0.005198839047060977,0.012193769785752151,-0.007100893882014847,-0.010077140160173803,-0.003328432555625427,0.0038346861012625855,0.002015372251235714
2019-02-21,-0.005638783640449452,-0.0016398893947140447,-0.008750199211536525,-0.004080325245588767,-0.008659400848304188,-0.014617373592305971,-0.00015642661164283478,-0.0020815733491696964,-0.008140783057610568,-0.015502054419672562,0.02109195883088244,-0.017533912328072887,0.005036532130660909,-0.03744719150082565,-0.011539500588400142,-0.009040910519197864,-0.0035561898905700495
2019-02-22,0.011165808866080651,0.0074841032295558385,-0.015804318664362382,-0.007169708646523665,0.0049250381316576775,0.011184535613536717,0.002971625857434157,-0.004456460195302991,0.01828481096415424,0.011559653075034149,0.014258073747060562,0.021955426956250523,0.0047103197720756995,0.011949336815981981,0.002664918016950013,0.007709845452707587,0.006200315446705629
2019-02-25,0.007284503791448849,0.0008825736547322105,0.007595222325234463,0.006533868493014072,0.003513899006546639,0.0006896277765573444,-0.012526666711880408,0.010476526828505195,0.0,0.016863285726827826,0.005587042223841765,-0.0031407443098853127,-0.006783005660392694,0.013776227055194656,-0.009396432675234712,0.0010200611810236015,0.0013613409205028848
2019-02-26,0.0005739455149798012,0.00208203509820426,-0.012922186670646263,0.0006831524656227828,0.00257990643570305,0.004188440180295627,-0.008843062539980462,-0.007634330480708051,0.0030446976080396038,-0.0029765635522452927,0.0069002705929972485,-0.010019749220233298,0.0026112701038072395,-0.0030458399535449043,-0.006122523942673874,0.002038243058571698,-0.0007155275425295704
2019-02-27,0.003097601297630481,0.0028660116253622636,-0.012763192713578175,0.008193776359847194,0.002022233835762277,0.0007843863206424828,-0.024588322726571965,-0.001234832545459641,0.0025449168920272935,-0.008042272248506288,-0.0016910249362767082,-0.010757543842702444,-0.009215674576968369,0.05667104122280353,-0.049053209964994515,0.010297853011899338,-0.00042921088006453445
2019-02-28,-0.009835860946462827,-0.0007677325817357916,0.01425442771271035,-0.010210873269689835,0.003164169831311847,0.003259473699019022,0.008003507824722478,-0.007607738125469554,0.0008904068712152213,-0.008353324554466912,-0.0012479232645904448,-0.006376724244887222,-0.0036396954588643338,0.016330846005180755,-0.03142984723603426,-0.005537259718008114,-0.001863366040128045
2019-03-01,0.010511183809871705,0.019453250691601864,-0.009478445943194913,0.00790921350955931,0.003200217492150381,0.01950190192058976,0.0001619980556317735,0.0006710526420281582,0.01103349242368501,0.005140762834538348,0.00446284137543973,0.014196982864786989,-0.001116209597238349,-0.07843566043230532,0.016224798120757722,0.012274283523688645,0.006244307091836099
2019-03-04,0.005029505145534907,0.014619586796095208,0.007846090788682591,-0.00955305063363876,-0.004693748587754509,0.004266450884446105,-0.007344516598294382,-0.0022982138602497537,-0.004224484442312493,0.031365615525054125,-0.0023992572779166776,0.002109270659031992,0.0043681989315671466,-0.03198883658491347,-0.04115372492850622,0.003874816727450048,-0.003637732365804558
2019-03-05,-0.00181992369369266,-0.0022050158240090045,0.007712315207897724,0.0017223556495937764,0.006455817766289229,0.013672350761276375,0.0010335428682191061,-0.0007677770164133957,-0.0003091547180748,0.02324195782650551,-0.004988558905201779,-0.0016583127037427259,0.0022251023315815743,-0.03090829156245878,0.022921870182167847,-0.00149427801571278,-0.001359710085592325
2019-03-06,-0.00575357158495593,-0.013873495481994347,-0.020432737657241518,-0.008253092357801028,-0.0026841139040586492,-0.0036349387257037513,0.0024457157377455463,-0.0037460431799759553,-0.007735950084084453,0.007298867972062695,0.0004477699276699276,-0.028558903993896156,-0.0016147546530561607,-0.0010848588017886573,-0.009774954491086896,-0.011348077652764244,-0.006057370315395105
2019-03-07,-0.01157483221135458,-0.02576471998369667,-0.021522230526278552,-0.010055397394120535,-0.011129838972085748,-0.012095075039271874,-0.010517781467400011,-0.007230825669306884,-0.009177282571589784,-0.019592970280185917,-0.012170112746104245,-0.018349187855873805,-0.003841028010993841,0.0012669741182240735,-0.009913604972899615,0.011100076475231813,-0.008365128063569371
2019-03-08,0.002376979940456936,-0.0031673752931026256,-0.00497109788498562,0.0035023892994670014,0.050878638898602,-0.0007645961587041672,-0.007013372791664363,0.0003883920586658096,-0.002428059962425233,0.0027788134620052585,0.0010871799775296065,0.009245712588731969,-0.0014206637430509428,0.02729675994497449,0.006318848999042004,-0.01434621053368268,-0.00200003158788864
2019-03-11,0.034641943333397096,0.030737873720530162,0.018433679274894255,0.010122554904350656,0.008208418289728625,0.025470166656027082,0.006676823579503832,0.013008183282060992,0.016992162285978107,0.01456376780777835,0.020993488412554218,0.06970249364942593,0.011888767566604619,0.023861458586003748,0.024695432363668335,0.009745416070499058,0.014501253251201884
2019-03-12,0.01123526859845736,0.0014844854239022265,0.002118372513556288,0.0,0.014236602294473766,0.015255378030667677,0.008550553108937597,-0.0029708281705284056,0.005761464110187964,-0.0008718089074885027,0.007001823083341074,0.008564134727283124,0.004720144699071449,-0.025986510550194186,0.011227857396992169,0.0027577744916991165,0.0037712123458411018
2019-03-13,0.00442220006970806,0.010585118161452245,0.005859871284504603,0.012093670172984794,0.014680425771886219,0.0015117256491141706,-0.008212727629979155,0.003364166585237749,0.00687392837013423,0.008434154464574961,0.00774500399720246,0.03753376023890631,0.011294547609283612,0.019762826693860758,0.02590703281908291,0.008874521271368785,0.006618975095417978
2019-03-14,0.011116661009288098,-0.002714673150861824,-0.011098441573279882,0.00580410411580079,-0.0107452142756983,-0.005445857767634843,0.0025946687144899894,0.009100491425654944,0.004420113353021504,-0.018457595212688638,0.0007862760786352396,-0.01814750776718299,0.001383467823007134,0.0034607328163371864,0.004043676681836139,-0.0033449136479246633,-0.0006398571930411601
2019-03-15,0.013008182122898893,0.015502120161135613,0.08236368399566141,-0.005431167680060245,-0.0010262237288486409,-0.0018700469796849584,0.0034140229894847884,0.011486825406233248,0.007232784758802957,-0.024622434514081415,0.011519020931403334,0.0256708928863425,0.01105414659608539,-0.05011042604829263,-0.007383752473539618,-0.0036051081532445517,0.004940374016027205
2019-03-18,0.01020857412048981,0.017397066258948213,0.012229561869728567,0.01774758968213641,0.01279934931148552,-0.001470114991743654,0.006529999827253885,0.006006602154671192,-0.0033742114767186804,-0.03319682113167777,0.014321596758322785,-0.005064628580137787,-0.009078623145478026,-0.021566273770704303,0.014319926070231137,0.011603412169469696,0.003626295503361243
2019-03-19,-0.007924808695762287,0.011307873960989534,0.018615437240777633,-0.005700869748560433,0.001944261979692996,0.011703276067459134,0.003870985964280038,-0.003638575706454872,0.0026912077380920607,0.0068547178609694726,0.0006802475852591972,0.040011704496268896,0.0038421369246932624,-0.007495627621330492,0.008352963338650543,-0.0025901838827619983,0.00024776419884520173
2019-03-20,0.008738634241451715,0.02010391063581385,-0.01897793712991558,-0.034064143868654306,-0.00029525329279389556,0.019934100856809023,0.010699194165589176,-0.02134840615748601,-0.004848220596677333,0.02395266356372927,-0.0011048406776815733,-0.007455413228142582,-0.0017667592247119224,0.02291845522943481,-0.025784536345192066,0.005564189675154596,-0.0030099990949664646
2019-03-21,0.036830454578034466,0.012235166707998735,0.01982615101566365,-0.016061368953343425,0.010802624671953254,0.00790917179243622,0.020795378448223767,-0.01578642994848245,0.026012458933880378,0.003868370814144706,0.022974792562289625,0.05470177824847444,0.007570148209866012,0.0015350810461096653,0.00606780813700647,0.005779739379546678,0.011294995534067764
2019-03-22,-0.020708556001905132,-0.029951683771010984,-0.013982896339473472,-0.04151895069532341,-0.008265849954463778,-0.02303960361929469,-0.006422645649360126,-0.030231927152983618,-0.02166456330013844,-0.010476915111841234,-0.02636826501410172,-0.035011275545202336,-0.008098242688390878,-0.03463255713040714,-0.019562005285968187,-0.016016623342650416,-0.01924647964616999
2019-03-25,-0.012090913364122713,0.005377413721055602,-0.001673929535745522,-0.006293797116893596,-0.002483392634571202,-0.008504151663418336,0.0049275088014033575,-0.00832037035054145,-0.0014734039668357068,0.011865673274508381,0.005211439695593345,-0.02095766089421991,0.002950957303172519,-0.015536892576059724,-0.0009309280885302362,-0.006958502631952301,-0.0007519142660458167
2019-03-26,-0.010331941867629979,0.0053544138654035844,0.016668878208059512,0.013785221594314168,0.008861863578881302,-0.006297135184831992,-0.0017926655199853592,0.010007377639255965,0.012455372391302788,0.008358972326150349,0.002124613538814879,0.017781134481998473,0.01039603754163565,0.028223624718877183,-0.014056550472809959,0.013013282433058881,0.007453790277812233
2019-03-27,0.008994318828280834,-0.01012467867973188,-0.0035688194403367124,-0.006615213354390637,0.0014220301621414855,-0.009942424078169254,-0.0004752164457951791,-0.0034028871272551164,-0.003300427971836717,-0.01079443338663133,-0.009668229226848735,-0.002091813628270045,-0.0011646251514118022,0.026365922874079573,-0.006902362385056038,-0.007658258041796762,-0.005229110223829214
2019-03-28,0.0013261968646915978,0.00437213503435796,0.010474201205410871,0.011098693171286644,0.007560192319992165,-0.004872680408166574,0.004279931959081162,0.011347657293943714,0.01006358974331012,-0.0019291251017017341,0.0013703723250431121,0.004249221627377731,0.006316649247767092,0.013790332193247767,0.0021511887287104514,0.004979002483032069,0.0037904380085189704
2019-03-29,0.0065177166552741195,0.004133266392968293,0.005483687414710836,0.009513600561082303,0.003814165984437512,0.003941126900522285,0.009628653169730494,0.005163500013806832,0.002512297746372072,0.006885971555816939,0.008637404616462119,0.013032039350530322,0.004828669381155004,0.004450491478388496,0.02076536380273053,0.0007432246257335073,0.006305496623602691
2019-04-01,0.006791227607199524,0.018778657625842854,0.016893182872910195,0.03443266995824845,0.008466209333280128,0.018769886848871487,0.019542272830815888,0.03368529829542233,0.015289673166078543,0.012058535740013587,0.009157218398701872,0.015148292049252055,-0.003940556305554566,0.03330240519756256,-0.006955927408844098,0.011509939226646893,0.011859280279257423
2019-04-02,0.014536793857206964,-0.00011581671050930886,-0.008960346543441577,0.011562951720890613,-0.015111572260869233,0.005471160203836201,-0.006798022463678333,0.004778432837009516,0.0008786207734765572,0.03260228334753146,0.001428444345723534,0.003949730245999428,0.0010613900617195693,-0.011411640419352831,-0.004602380152685104,-0.0042823640152576115,0.0004901699472514842
2019-04-03,0.006854828614048181,0.003704629310371743,0.0037949604022136096,-0.001039374082447031,0.008232926688723108,0.004371424696381521,0.022129560558199257,0.001997258980133143,-0.0013792128978322715,-0.0037887732036337995,0.006544004809958981,0.030710651157946467,-0.0005784766612846326,0.020743017324461155,0.005850819277901653,-0.005898330202508517,0.00157304443345474
2019-04-04,0.0017406692398795887,-0.0010106317894359451,-0.007232385967281041,0.01074903439740904,0.007918371291010251,0.007135848657715327,0.009264141705157769,0.009660632289703264,-0.012012011414676338,0.01429066624757347,-0.005084326152172691,-0.0019085357468460185,-0.0025075149184935475,-0.08234816239503528,0.006305072133101053,0.014215048541087905,0.0026536387477260615
2019-04-05,0.006694259395549462,0.010127196283313822,0.0075498969421123885,-0.0024014484290300064,0.0060146085078220946,-0.006560380501060448,0.0080323227696657,-0.0023685448517155594,0.0024147661115607733,-0.0017044025612914515,0.00444026257098229,0.01428852237764966,0.0021273526417067146,0.02681314318395822,0.005618621670286927,0.005362318416161083,0.0048403054484023045
2019-04-08,0.01573604909102877,0.0068470544892456076,0.0006570577655160559,0.003094909634175469,0.0026439910729409988,-0.002616683805380826,0.007373990895817251,0.0032285875569428857,-0.00012720257961473802,-0.00449585007199127,0.00033347429010754936,0.004399280514732151,0.012735101518098091,-0.0064009870820075365,-0.00012066310026470628,0.006182692134771184,0.0007625183312309769
2019-04-09,-0.0029986156856748325,-0.007578913297284662,-0.0033826522502641287,-0.009598977112301843,-0.006531114790228276,-0.004626487523796907,-0.013019002818210779,-0.007382607808096631,-0.0015236120700876654,0.015148945245486267,-0.005419791099665061,-0.013191628037724556,-0.002953298571830465,-0.003257712404775681,0.00016083502089037083,-0.01289143072917076,-0.0051250902702134615
2019-04-10,0.005614224228557729,0.006258726672734749,0.013379298282578223,0.006230528140121372,0.002858256044480312,0.0031263576029247897,-0.007317181708952902,0.004481471828040817,0.004874817170885226,0.0013514574047777117,0.007628946513239088,0.015005899844866999,-9.550253025580879e-05,0.013771070245990558,-0.01109363930238838,-0.004516032575518247,0.0034112804848651646
2019-04-11,-0.008324420541063082,-0.001764730856449126,0.006178785728733871,0.0,-0.01779253539112613,0.002602615409621478,0.010279209680110757,0.00844936773102356,-0.004302947985507788,-0.0017432297119479578,0.0011650577259554318,-0.0029152623541081057,0.0009556346649954861,-0.027675107337592375,-0.04312490468909891,0.0047816209502886675,-0.0002776232171292081
2019-04-12,-0.0004021533314993997,-0.0005476903050044557,0.024627382775315843,0.037839843210933255,0.0029429863713652527,0.01086324605775335,0.011762928668540562,0.046878894054029674,0.011820288030506498,0.008957292550126006,0.005152582877157474,-0.007987923270354913,0.0029591559861459338,-0.00268238221889483,-0.05182234581161749,-0.012568670829516293,0.006765618942889073
2019-04-15,0.001810618933735464,0.0009820611162909554,-0.001987120173519763,-0.010938162891295011,0.018103093319213226,0.0031078720478359134,0.004954835548875769,-0.011419624270300854,0.0013397605984395433,0.003070586864638347,0.000826714970361353,-0.027945374861478967,0.006377577353286368,-0.004930856117047799,0.03126978822607995,-0.0033364260116256483,-0.0006548295132033921
2019-04-16,0.00010009623033435666,0.009848939749589336,0.006637210741645694,0.001340557629471606,-0.00401889970525926,0.004386425339423239,-0.001903672419421909,0.010551144410107849,0.003930620145475183,-0.004341735269185798,-0.002313292268057987,0.01900304516842044,0.006525977234084435,0.026203202008537207,-0.04013904226501874,0.006819479679095686,0.000655258595870789
2019-04-17,0.019473023638149956,0.0009553942674214166,0.006373795967030915,0.005020078810082262,0.0008965250712900108,0.006680537627873351,0.010172401567578149,0.02880278603809172,0.0037902339241553396,-0.0005029590830973873,0.008280347615531758,-0.004887700691983632,0.001665648600456926,-0.007791933226055425,-0.01864579901915786,0.002832480499236123,-0.0024465287573667283
2019-04-18,0.003593908904171661,-0.001678383384266291,-0.005958980646126655,0.0,0.0010182455279095226,0.001072469016201616,-0.004308657847071462,-0.007349116955442159,-0.00045621953257646286,-0.0027968455515055,0.013139634428790625,-0.005286256389949284,0.0018893267409381131,0.007484354720840525,0.022643362907061926,-0.003684121361238968,0.001968956343420869
2019-04-22,0.0032863161607650238,0.01376167016316665,-0.01136134714241488,0.000665925584519389,-0.009722914277239147,0.009899586809277272,-0.004279108838389445,0.001233786814557769,0.008966605511913528,0.017724998532670178,0.0031609763520086265,0.011647963980944809,-0.0003771527833485999,-0.03846152638080802,0.024171331822802955,0.021816704246965468,0.0008621501075445348
2019-04-23,0.014423333840637875,0.019318479950358514,0.0020315805524295794,0.0006658565835615526,0.008873419707380092,0.013423564821908318,0.006202002536001006,0.0012324273517461126,0.0018103322698155289,0.012896702820974326,0.013574647274688267,0.011673090266202779,-0.02688420037695649,0.004376739071872082,0.015278787718665088,0.005790310059935244,0.008991529435261825
2019-04-24,-0.0015421713470663567,-0.01144625325368731,-0.0041502744764878585,-0.0016630103074033453,0.009691434334745397,-0.008295426193061561,0.003251425248516515,-0.0016701653605920574,0.0073924273149017505,-0.006529491359002382,-0.003427858682224616,0.002622423514746952,0.005137336499455358,-0.019855977462206353,-0.00099728883813488,-0.019429188952145293,-0.002219170225513767
2019-04-25,-0.009075099199599923,0.00026293177839042947,-0.007985104151165268,0.0019985920491676357,-0.009517813982318102,0.005785610954892162,-0.0010642266435536563,0.000528116616390184,0.0013047990109040786,0.05849489154650955,0.03311729276905284,-0.022284158397631093,-0.003953868390923154,-0.0426428039397303,0.0019099867144549698,0.005626479381001026,-0.0006158546680096189
2019-04-26,-0.00477394276810994,0.02543302552920257,-0.004521994928891049,0.008976286089290797,-0.00724776093989099,0.007953618399304752,-0.013995159970880744,0.0075700732505739055,0.0043563084541806685,-0.009158563124939012,0.005729833269018769,-0.04718826136938015,0.024980749550214565,-0.05043819414148287,0.02690761417780485,-0.021041522318562267,0.004656518564936762
2019-04-29,0.0015170565224005284,-0.006254395751948416,0.007441788187376952,0.013838618187578478,0.0018870226776377397,0.01470137001568017,-0.007121551038459795,0.014414067171548917,0.001824351978915617,0.017181152800395783,-0.0009237773077835909,0.006962527608442182,-0.010202079105850026,0.026920128922461872,0.0018986866063044339,-0.006460206062571028,0.0015677006006198368
2019-04-30,-0.019255770604515665,-0.006144196629405907,0.018163250430077493,-0.0061751347944586366,0.005116940806188852,-0.07501910789043198,0.007617889855276783,-0.0006024471869061632,0.028770119620025847,-0.007085048507662228,0.0063958368684313704,0.009312537425915535,0.016224256751513844,-0.011512753335668258,-0.01844599159507676,0.003876270774600954,0.0005103290766055313
