ticker,date,attention_index_z,n_terms_used,attention_ma_8,attention_abn
AAPL,2022-07-18,-0.15060269428637102,4,-0.39206896049243867,0.24146626620606765
AAPL,2022-07-25,0.6485296379307045,4,-0.24894222303014363,0.8974718609608481
AAPL,2022-08-01,-0.2725540749446857,4,-0.24298907988828525,-0.02956499505640045
AAPL,2022-08-08,-0.35972043133942794,4,-0.2672947346803734,-0.09242569665905453
AAPL,2022-08-15,-0.2806380088196775,4,-0.24505617934538615,-0.03558182947429134
AAPL,2022-08-22,-0.45694305050778045,4,-0.23991310281392741,-0.21702994769385303
AAPL,2022-08-29,-0.5558230866470093,4,-0.23230207657741905,-0.3235210100695902
AAPL,2022-09-05,-0.5046633146638744,4,-0.24155187790976523,-0.26311143675410914
AAPL,2022-09-12,-0.2806380088196775,4,-0.25780629222642854,-0.022831716593248952
AAPL,2022-09-19,-0.4206626572105764,4,-0.39145532911908865,-0.02920732809148774
AAPL,2022-09-26,-0.1882796086057909,4,-0.3809210208267268,0.1926414122209359
AAPL,2022-10-03,-0.37786062798803,4,-0.38318854540780206,0.005327917419772066
AAPL,2022-10-10,-0.4996910637512453,4,-0.41057017727424805,-0.08912088647699723
AAPL,2022-10-17,-0.36810636420522563,4,-0.3994655914864287,0.03135922728120305
AAPL,2022-10-24,0.9611344631189845,4,-0.20984589776567944,1.170980360884664
AAPL,2022-10-31,-0.27421149191556204,4,-0.1810394199221404,-0.09317207199342165
AAPL,2022-11-07,-0.2987782054682795,4,-0.18330694450321564,-0.11547126096506385
AAPL,2022-11-14,-0.5178852763789289,4,-0.19545977189925973,-0.32242550447966917
AAPL,2022-11-21,-0.8177321867802051,4,-0.2741413441710615,-0.5435908426091436
AAPL,2022-11-28,-0.5211460943416,4,-0.2920520274652577,-0.22909406687634226
AAPL,2022-12-05,-0.6727893034557586,4,-0.3136893074283219,-0.3590999960274367
AAPL,2022-12-12,-0.5755666842874061,4,-0.33962184743859447,-0.23594483684881162
AAPL,2022-12-19,-0.5146244584162577,4,-0.5240917126304997,0.009467254214241994
AAPL,2022-12-26,-0.4816048830817248,4,-0.5500158865262701,0.06841100344454532
AAPL,2023-01-02,-0.28384481080326707,4,-0.5481492121931436,0.26430440138987654
AAPL,2023-01-09,-0.4469278907763155,4,-0.5392795389928169,0.09235164821650138
AAPL,2023-01-16,-0.4981287658015958,4,-0.49932911137049074,0.0012003455688949227
AAPL,2023-01-23,-0.13732671659223494,4,-0.45135168915182006,0.3140249725595851
AAPL,2023-01-30,0.9299920976618432,4,-0.2510040140121198,1.180996111673963
AAPL,2023-02-06,-0.38438226391337227,4,-0.2271059614653656,-0.15727630244800667
AAPL,2023-02-13,-0.503005897692998,4,-0.22565364137495814,-0.27735225631803984
AAPL,2023-02-20,-0.7369923472895783,4,-0.25757707440093985,-0.47941527288863844
AAPL,2023-02-27,-0.7369923472895783,4,-0.3142205164617287,-0.4227718308278496
AAPL,2023-03-06,-0.6546491068071566,4,-0.34018566846558385,-0.31446343834157275
AAPL,2023-03-13,-0.6365089101585546,4,-0.3574831865102037,-0.2790257236483509
AAPL,2023-03-20,-0.5969676988986794,4,-0.4149383092985093,-0.18202938960017012
AAPL,2023-03-27,-0.6546491068071566,4,-0.6130184598571342,-0.04163064695002239
AAPL,2023-04-03,-0.6941903180670319,4,-0.6517444666263417,-0.04244585144069024
AAPL,2023-04-10,-0.5541116536970514,4,-0.6581326861268484,0.10402103242979699
AAPL,2023-04-17,-0.4520119026372967,4,-0.6225101305453131,0.17049822790801644
AAPL,2023-04-24,-0.31560408717895644,4,-0.5698365980314855,0.254232510852529
AAPL,2023-05-01,0.5330717030925229,4,-0.4213714967940255,0.9544431998865485
AAPL,2023-05-08,-0.5360254730275309,4,-0.40881106715264753,-0.12721440587488336
AAPL,2023-05-15,-0.6151078955472813,4,-0.4110785917337228,-0.2040293038135585
AAPL,2023-05-22,-0.5755666842874061,4,-0.40119328891875394,-0.17437339536865215
AAPL,2023-05-29,-0.5360254730275309,4,-0.38142268328881634,-0.15460278973871455
AAPL,2023-06-05,0.2878183275045067,4,-0.2761814356386216,0.5639997631431283
AAPL,2023-06-12,-0.2987782054682795,4,-0.2570272234924944,-0.041750981975785084
AAPL,2023-06-19,-0.6365089101585546,4,-0.2971403263649442,-0.3393685837936104
AAPL,2023-06-26,-0.33505859876548355,4,-0.405656614097195,0.07059801533171145
AAPL,2023-07-03,-0.5788275022500773,4,-0.41100686775001327,-0.16782063450006401
AAPL,2023-07-10,-0.41734782326882364,4,-0.38628685871520607,-0.031060964553617565
AAPL,2023-07-17,-0.29224365660600093,4,-0.35087148025503045,0.05862782364902952
AAPL,2023-07-24,-0.2098875031866431,4,-0.3101042340249195,0.1002167308382764
AAPL,2023-07-31,0.6730963514834218,4,-0.2619444810275551,0.9350408325109769
AAPL,2023-08-07,-0.22814864473034452,4,-0.2531157859353132,0.02496714120496868
AAPL,2023-08-14,-0.5146244584162577,4,-0.2378802294675261,-0.27674422894873163
AAPL,2023-08-21,-0.5755666842874061,4,-0.26794374015776645,-0.30762294412963964
AAPL,2023-08-28,-0.5146244584162577,4,-0.259918359678539,-0.2547060987377187
AAPL,2023-09-04,-0.35645961337675675,4,-0.2523073334420306,-0.10415227993472614
AAPL,2023-09-11,-0.08293195252030128,4,-0.22614337043131816,0.14321141791101688
AAPL,2023-09-18,-0.45694305050778045,4,-0.2570253138464603,-0.19991773666132012
AAPL,2023-09-25,-0.5969676988986794,4,-0.415783320144223,-0.18118437875445642
AAPL,2023-10-02,-0.6579099247698277,4,-0.4695034801491584,-0.1884064446206693
AAPL,2023-10-09,-0.6743927044475535,4,-0.48947451090307037,-0.18491819354448313
AAPL,2023-10-16,-0.6941363020879503,4,-0.5042957131281384,-0.18984058895981193
AAPL,2023-10-23,-0.4851265969930565,4,-0.5006084804502382,0.015481883457181711
AAPL,2023-10-30,0.2401564595655582,4,-0.4260314713324489,0.6661879308980071
AAPL,2023-11-06,-0.5723058663247349,4,-0.4872032105580031,-0.08510265576673182
AAPL,2023-11-13,-0.5360254730275309,4,-0.4970885133729719,-0.03893695965455901
AAPL,2023-11-20,-0.7551325439381802,4,-0.5168591190029095,-0.2382734249352707
AAPL,2023-11-27,-0.6546491068071566,4,-0.5164515167575756,-0.138197590049581
AAPL,2023-12-04,-0.5969676988986794,4,-0.5067733910639663,-0.09019430783471305
AAPL,2023-12-11,-0.49648426176765564,4,-0.4820668860239295,-0.014417375743726146
AAPL,2023-12-18,-0.5376828899984073,4,-0.4886364226495984,-0.04904646734880891
AAPL,2023-12-25,-0.7979345731607267,4,-0.618397801740384,-0.17953677142034274
AAPL,2024-01-01,-0.5146244584162577,4,-0.6111876257518243,0.09656316733556658
AAPL,2024-01-08,-0.5162278594080525,4,-0.6087129240493896,0.0924850646413371
AAPL,2024-01-15,-0.5327106390857781,4,-0.5809101859428393,0.04819954685706118
AAPL,2024-01-22,-0.37132607912575144,4,-0.5454948074826635,0.1741687283569121
AAPL,2024-01-29,0.45931754645528916,4,-0.4134591518134175,0.8727766982687066
AAPL,2024-02-05,-0.33509970180762894,4,-0.3932860818184142,0.058186380010785244
AAPL,2024-02-12,-0.4948268447967793,4,-0.38792907616821065,-0.10689776862856865
AAPL,2024-02-19,-0.5921445829863587,4,-0.36220532739641464,-0.2299392555899441
AAPL,2024-02-26,-0.45046251762458345,4,-0.3541850847974554,-0.09627743282712803
AAPL,2024-03-04,0.007495221837112105,4,-0.2887196996418099,0.296214921478922
AAPL,2024-03-11,-0.4504214145824381,4,-0.27843354657889235,-0.17198786800354576
AAPL,2024-03-18,-0.09455051324356098,4,-0.24383660084361852,0.14928608760005754
AAPL,2024-03-25,-0.4734258301855061,4,-0.36042952292371794,-0.11299630726178816
AAPL,2024-04-01,-0.5508508357343802,4,-0.3873984146645619,-0.16345242106981833
AAPL,2024-04-08,-0.4717684132146297,4,-0.38451611071679315,-0.08725230249783655
AAPL,2024-04-15,-0.48508549395091116,4,-0.37113372458736216,-0.113951769363549
AAPL,2024-04-22,-0.31882380209948225,4,-0.3546788851467246,0.03585508304724233
AAPL,2024-04-29,0.8544147471262994,4,-0.24881394448557612,1.1032286916118754
AAPL,2024-05-06,-0.3055736502792186,4,-0.2307079739476737,-0.07486567633154492
AAPL,2024-05-13,-0.4899626258423133,4,-0.2801344880225177,-0.2098281378197956
AAPL,2024-05-20,-0.5311072380939834,4,-0.2873446640110774,-0.24376257408290603
AAPL,2024-05-27,-0.6695284854930874,4,-0.3021793702309158,-0.3673491152621716
AAPL,2024-06-03,-0.4899626258423133,4,-0.30445364680937625,-0.18550897903293706
AAPL,2024-06-10,1.0091638942059047,4,-0.11767247328977429,1.126836367495679
AAPL,2024-06-17,-0.22805352570911758,4,-0.10632618874097868,-0.1217273369681389
AAPL,2024-06-24,-0.3927400066739608,4,-0.2622205329660112,-0.13051947370794958
AAPL,2024-07-01,-0.4701650122228349,4,-0.28279445320896324,-0.18737055901387167
AAPL,2024-07-08,-0.1917191164328319,4,-0.24551401453277807,0.05379489809994617
AAPL,2024-07-15,-0.08475514641861129,4,-0.18972000307335654,0.10496485665474525
AAPL,2024-07-22,-0.262758708119736,4,-0.13887378090168762,-0.12388492721804839
AAPL,2024-07-29,0.44292988579879045,4,-0.02226221694654966,0.4651921027453401
AAPL,2024-08-05,0.477125538001149,4,-0.08876701147214411,0.5658925494732931
AAPL,2024-08-12,-0.41088020332256286,4,-0.1116203461738248,-0.29925985714873804
AAPL,2024-08-19,-0.5327646550648597,4,-0.12912342722268716,-0.40364122784217255
AAPL,2024-08-26,-0.5097062234827101,4,-0.13406607863017156,-0.37564014485253855
AAPL,2024-09-02,-0.6727893034557586,4,-0.1941998520080374,-0.4785894514477212
AAPL,2024-09-09,-0.25923699420840424,4,-0.2160100829817615,-0.04322691122664274
AAPL,2024-09-16,-0.3531987954140856,4,-0.2273150938935552,-0.1258837015205304
AAPL,2024-09-23,-0.5574264876388041,4,-0.35235964057325453,-0.20506684706554956
AAPL,2024-09-30,-0.5937068809360082,4,-0.4862136929403992,-0.10749318799560903
AAPL,2024-10-07,-0.6529916898362802,4,-0.5164776287546139,-0.1365140610816663
AAPL,2024-10-14,-0.5278875231734576,4,-0.5158679872681886,-0.012019535905268941
AAPL,2024-10-21,-0.4851265969930565,4,-0.512795533956982,0.027668936963925472
AAPL,2024-10-28,0.1515358371793297,4,-0.40975489137759585,0.5612907285569255
AAPL,2024-11-04,-0.3762032110171536,4,-0.4243756684786895,0.04817245746153592
AAPL,2024-11-11,-0.5194886773707237,4,-0.44516190372326925,-0.07432677364745444
AAPL,2024-11-18,-0.6365089101585546,4,-0.4550472065382381,-0.1814617036203165
AAPL,2024-11-25,-0.7583933619008514,4,-0.4756330166588435,-0.2827603452420079
AAPL,2024-12-02,-0.5360254730275309,4,-0.46101223955774984,-0.07501323346978106
AAPL,2024-12-09,-0.49648426176765564,4,-0.4570868318820246,-0.03939742988563105
AAPL,2024-12-16,-0.4520788315533145,4,-0.45295586120205683,0.0008770296487423113
AAPL,2024-12-23,-0.6958477350379082,4,-0.5588788077292116,-0.1369689273086966
AAPL,2024-12-30,-0.6760501214184298,4,-0.5963596715293711,-0.07969044988905871
AAPL,2025-01-06,-0.613450478576405,4,-0.6081048966800813,-0.005345581896323726
AAPL,2025-01-13,-0.4750292311773009,4,-0.5879199368074245,0.1128907056301236
AAPL,2025-01-20,-0.2526484293670441,4,-0.5247018202406987,0.27205339087365454
AAPL,2025-01-27,0.9567753941347146,4,-0.338101711845418,1.2948771059801325
AAPL,2025-02-03,-0.16232928696779392,4,-0.2963323399954353,0.13400305302764137
AAPL,2025-02-10,-0.4734258301855061,4,-0.2990007148244592,-0.17442511536104688
AAPL,2025-02-17,-0.5937068809360082,4,-0.2862331080617217,-0.3074737728742865
AAPL,2025-02-24,-0.45694305050778045,4,-0.25884472419789056,-0.19809832630988988
AAPL,2025-03-03,-0.49814167873853205,4,-0.24443112421815644,-0.2537105545203756
AAPL,2025-03-10,-0.22461401788207655,4,-0.21312922255625336,-0.011484795325823194
AAPL,2025-03-17,-0.5574264876388041,4,-0.2512264798402234,-0.3062000077985807
AAPL,2025-03-24,-0.6941903180670319,4,-0.4575971938654417,-0.23659312420159023
AAPL,2025-03-31,0.5152831411757446,4,-0.3728956403474994,0.888178781523244
AAPL,2025-04-07,1.6654717915182489,4,-0.10553343763452999,1.771005229152779
AAPL,2025-04-14,0.17577034562930494,4,-0.009348784313865863,0.1851191299431708
AAPL,2025-04-21,-0.1554798261777732,4,0.028334118727385043,-0.18381394490515823
AAPL,2025-04-28,0.4132958023122169,4,0.14226380385872867,0.27103199845348824
AAPL,2025-05-05,-0.3548021964058804,4,0.12599028154325317,-0.4807924779491336
AAPL,2025-05-12,-0.2987782054682795,4,0.15832131681456876,-0.4570995222828482
AAPL,2025-05-19,-0.3927400066739608,4,0.19600260573870265,-0.5887426124126635
AAPL,2025-05-26,-0.4980876627594505,4,0.06933125524680328,-0.5674189180062538
AAPL,2025-06-02,-0.5755666842874061,4,-0.2107985542289036,-0.3647681300585025
AAPL,2025-06-09,-0.3415802346908259,4,-0.27546737676891997,-0.06611285792190591
AAPL,2025-06-16,-0.6184638325311795,4,-0.33334037756309576,-0.2851234549680838
AAPL,2025-06-23,-0.4339797379468578,4,-0.4392498200954801,0.00527008214862229
AAPL,2025-06-30,-0.4916611458553351,4,-0.4563571887766619,-0.035303957078673176
AAPL,2025-07-07,-0.4916611458553351,4,-0.48046755632504384,-0.01119358953029126
AAPL,2025-07-14,-0.38308086191238344,4,-0.4792601632298467,0.09617930131746327
AAPL,2025-07-21,0.09423627011461232,4,-0.40521967162058886,0.4994559417352012
AAPL,2025-07-28,2.0220091190693377,4,-0.08052269620099589,2.1025318152703334
AAPL,2025-08-04,3.131228118034353,4,0.3535783478896515,2.7776497701447016
AAPL,2025-08-11,3.479621099486577,4,0.865838964391871,2.613782135094706
AAPL,2025-08-18,2.495705037925711,4,1.2320495613759421,1.263655476549769
AAPL,2025-08-25,2.2666497361996143,4,1.5768384216328108,0.6898113145668034
AAPL,2025-09-01,1.80149741790822,4,1.8634832421032552,-0.06198582419503529
AAPL,2025-09-08,3.5664566155374295,4,2.3571754267844818,1.2092811887529478
AAPL,2025-09-15,1.9442403602396374,4,2.58842593805011,-0.6441855778104726
AAPL,2025-09-22,2.2124397552135764,4,2.61222976756814,-0.39979001235456346
AAPL,2025-09-29,1.6002733766877006,4,2.4208604248998085,-0.8205870482121078
AAPL,2025-10-06,1.1857179354399745,4,2.134122529393983,-0.9484045939540084
AAPL,2025-10-13,1.3205223499065202,4,1.9872246933915843,-0.6667023434850641
AAPL,2025-10-20,2.488525388039675,4,2.0149591498715917,0.4735662381680834
AAPL,2025-10-27,4.992955589668226,4,2.4138914213415923,2.5790641683266333
AAPL,2025-11-03,2.069481690254065,4,2.2267695556811717,-0.1572878654271066
AAPL,2025-11-10,1.1209298997830048,4,2.1238557481240927,-1.0029258483410879
AAPL,2025-11-17,1.3291361849070857,4,2.0134428018357813,-0.6843066169286955
AAPL,2025-11-24,0.9564091957455952,4,1.9329597792180182,-0.976550583472423
AAPL,2025-12-01,1.106639241910413,4,1.923074942526823,-0.81643570061641
AAPL,2025-12-08,-0.2449449715769601,4,1.727391527341388,-1.972336498918348
AAPL,2025-12-15,-0.5825934701829445,4,1.3435016700635607,-1.9260951402465052
AAPL,2025-12-22,-0.6632792936944898,4,0.6364723096432211,-1.299751603337711
AMZN,2020-12-21,-0.34835008667296685,4,,
AMZN,2020-12-28,-0.14217319987820326,4,,
AMZN,2021-01-04,0.10121944375874484,4,,
AMZN,2021-01-11,0.214187954993798,4,,
AMZN,2021-01-18,0.13835770068309433,4,,
AMZN,2021-01-25,0.559484647665837,4,,
AMZN,2021-02-01,1.956525574200263,4,,
AMZN,2021-02-08,-0.08710882630673594,4,0.2990179010554789,-0.3861267273622148
AMZN,2021-02-15,-0.3692357501694875,4,0.29640719311841385,-0.6656429432879014
AMZN,2021-02-22,-0.1250555456198596,4,0.29854689990070676,-0.42360244552056636
AMZN,2021-03-01,-0.05214255531910944,4,0.27937665001597495,-0.3315192053350844
AMZN,2021-03-08,-0.182369405045885,4,0.22980698001101463,-0.41217638505689963
AMZN,2021-03-15,-0.3126528532144012,4,0.17343066077382766,-0.4860835139882289
AMZN,2021-03-22,-0.4197445535900981,4,0.05102701061683577,-0.4707715642069339
AMZN,2021-03-29,-0.5522774876131724,4,-0.26257337210984366,-0.28970411550332875
AMZN,2021-04-05,-0.3236964139382692,4,-0.29214682056378527,-0.03154959337448393
AMZN,2021-04-12,-0.2686320403668019,4,-0.2795713568384496,0.010939316471647698
AMZN,2021-04-19,-0.4332348828436435,4,-0.3180937739914226,-0.1151411088522209
AMZN,2021-04-26,0.8678485757043948,4,-0.20309488261348457,1.0709434583178794
AMZN,2021-05-03,-0.23366576937917538,4,-0.20950692815514588,-0.024158841224029504
AMZN,2021-05-10,-0.2894611054215819,4,-0.20660795968104345,-0.08285314574053843
AMZN,2021-05-17,-0.5127556464746891,4,-0.2182343462916173,-0.29452130018307177
AMZN,2021-05-24,-0.45920979628684067,4,-0.20660088487582584,-0.2526089114110148
AMZN,2021-05-31,-0.7227571409493703,4,-0.2564834757522135,-0.4662736651971568
AMZN,2021-06-07,-0.51202468400375,4,-0.286907556206832,-0.225117127796918
AMZN,2021-06-14,-0.5112371230910702,4,-0.2966578362377603,-0.21457928685330985
AMZN,2021-06-21,-0.38252879674791357,4,-0.45295500779429887,0.0704262110463853
AMZN,2021-06-28,-0.5864561976881191,4,-0.4970538113329168,-0.08940238635520226
AMZN,2021-07-05,-0.13379302204742885,4,-0.4775953009111477,0.34380227886371884
AMZN,2021-07-12,-0.34002650728393313,4,-0.4560041585123032,0.11597765122837006
AMZN,2021-07-19,-0.24108200509824507,4,-0.4287381846137287,0.18765617951548363
AMZN,2021-07-26,0.6789300274013536,4,-0.25352728856988827,0.9324573159712418
AMZN,2021-08-02,-0.284174572799786,4,-0.22504602466939277,-0.0591285481303932
AMZN,2021-08-09,-0.5298733007330327,4,-0.22737554687463812,-0.3024977538583946
AMZN,2021-08-16,-0.436074646935762,4,-0.23406877814811916,-0.20200586878764282
AMZN,2021-08-23,-0.5127556464746891,4,-0.2248562092464404,-0.2878994372282487
AMZN,2021-08-30,-0.4717718803943276,4,-0.2671035665398027,-0.20466831385452489
AMZN,2021-09-06,-0.756935851024317,4,-0.31921723450735073,-0.4377186165169663
AMZN,2021-09-13,-0.756935851024317,4,-0.38369896524810976,-0.3732368857762073
AMZN,2021-09-20,-0.6430390946432053,4,-0.5489451055036796,-0.09409398913952571
AMZN,2021-09-27,-0.662406234756107,4,-0.5962240632482196,-0.06618217150788741
AMZN,2021-10-04,-0.5670890575752173,4,-0.6008760328534928,0.033786975278275455
AMZN,2021-10-11,-0.6795238890144508,4,-0.631307188113329,-0.048216700901121845
AMZN,2021-10-18,-0.5418451066029593,4,-0.6349433706293627,0.09309826402640342
AMZN,2021-10-25,0.3014859263577122,4,-0.5382861447853577,0.83977207114307
AMZN,2021-11-01,-0.4182260302064792,4,-0.49594741718312796,0.07772138697664877
AMZN,2021-11-08,-0.4770584130161235,4,-0.4609627374321038,-0.016095675584019697
AMZN,2021-11-15,-0.39885889009357745,4,-0.4304402118634003,0.03158132176982287
AMZN,2021-11-22,-0.6631371972270462,4,-0.43053158217226767,-0.23260561505477856
AMZN,2021-11-29,-0.5321227865875908,4,-0.42616079829881437,-0.10596198828877645
AMZN,2021-12-06,-0.5514899267004926,4,-0.41015655300956955,-0.14133337369092303
AMZN,2021-12-13,-0.6259214403848616,4,-0.4206660947323074,-0.2052553456525542
AMZN,2021-12-20,-0.7197200941821325,4,-0.5483168472997879,-0.17140324688234454
AMZN,2021-12-27,-0.7197200941821325,4,-0.5860036052967447,-0.13371648888538779
AMZN,2022-01-03,-0.5894932444553569,4,-0.6000579592266488,0.01056471477129195
AMZN,2022-01-10,-0.6050923753300816,4,-0.6258371448812119,0.02074476955113025
AMZN,2022-01-17,-0.3691159674122032,4,-0.5890844911543565,0.21996852374215325
AMZN,2022-01-24,0.19955276623077806,4,-0.49762504705206034,0.6971778132828383
AMZN,2022-01-31,2.136765348146682,4,-0.1615931376961635,2.298358485842846
AMZN,2022-02-07,-0.07510132347116322,4,-0.09274062308195119,0.017639299610787973
AMZN,2022-02-14,-0.436074646935762,4,-0.057284942176154874,-0.3787897047596071
AMZN,2022-02-21,-0.51202468400375,4,-0.03132301590385707,-0.48070166809989295
AMZN,2022-02-28,-0.6043048144174019,4,-0.033174462149112696,-0.5711303522682892
AMZN,2022-03-07,0.5983739277273106,4,0.11725882573306133,0.48111510199424923
AMZN,2022-03-14,-0.05214255531910944,4,0.15688050224469804,-0.20902305756380749
AMZN,2022-03-21,-0.25455143287569604,4,0.10011747735638879,-0.3546689102320848
AMZN,2022-03-28,-0.2173356760335115,4,-0.1941451506661354,-0.02319052536737609
AMZN,2022-04-04,-0.3661987034022497,4,-0.23053232315752123,-0.13566638024472846
