ticker_x,earnings_datetime,event_day,surprise_car_0_1,drift_car_2_21,earnings_count,high_distraction,event_day_dt,ticker_y,date,attention,n_terms_used,attention_ma_8,attention_abn,date_dt,ticker
HD,2022-02-22 06:00:00-05:00,2022-02-22,-0.0844523168544612,-0.0195957893804623,1,0,2022-02-22,HD,2022-02-21,0.8109343687275269,4.0,0.3409376831121098,0.4699966856154171,2022-02-21,HD
HD,2022-05-17 06:00:00-04:00,2022-05-17,-0.0159023977169684,0.030486686150988,1,0,2022-05-17,HD,2022-05-16,0.9527097641303198,4.0,0.3525627081411313,0.6001470559891885,2022-05-16,HD
HD,2022-08-16 06:00:00-04:00,2022-08-16,0.0407811081845891,-0.0840635378490502,1,0,2022-08-16,HD,2022-08-15,0.9187135167133368,4.0,0.2551902429380805,0.6635232737752563,2022-08-15,HD
HD,2022-11-15 06:00:00-05:00,2022-11-15,0.0249768507275017,0.0613497349733582,1,0,2022-11-15,HD,2022-11-14,0.147962482376829,4.0,-0.1001341670795576,0.2480966494563867,2022-11-14,HD
HD,2023-02-21 06:00:00-05:00,2023-02-21,-0.0464624107642907,-0.0276352218148023,1,0,2023-02-21,HD,2023-02-20,0.2382930031716058,4.0,-0.1653364837204621,0.403629486892068,2023-02-20,HD
HD,2023-05-16 06:00:00-04:00,2023-05-16,0.0086537427001885,-0.0229362214943422,1,0,2023-05-16,HD,2023-05-15,0.5052664800394229,4.0,-0.2517114886197056,0.7569779686591285,2023-05-15,HD
HD,2023-08-15 06:00:00-04:00,2023-08-15,0.0283043620845876,-0.027751825786016,1,0,2023-08-15,HD,2023-08-14,-0.0919011224319156,4.0,-0.3186969775150795,0.2267958550831639,2023-08-14,HD
HD,2023-11-14 06:00:00-05:00,2023-11-14,0.0475152136704984,0.0917739969049633,1,0,2023-11-14,HD,2023-11-13,-0.1639686253888157,4.0,-0.5558630863427133,0.3918944609538975,2023-11-13,HD
HD,2024-02-20 06:00:00-05:00,2024-02-20,0.0095091906845884,0.0116926467248516,1,0,2024-02-20,HD,2024-02-19,-0.1441071517062093,4.0,-0.4322824089198123,0.2881752572136029,2024-02-19,HD
HD,2024-05-14 06:00:00-04:00,2024-05-14,0.0056737451376778,-0.0174243215888072,1,0,2024-05-14,HD,2024-05-13,-0.1866717709225367,4.0,-0.447514918274225,0.2608431473516882,2024-05-13,HD
HD,2024-08-13 06:00:00-04:00,2024-08-13,0.0086866952606904,0.0299014234388593,1,0,2024-08-13,HD,2024-08-12,0.2189785965511365,4.0,-0.3663615486008754,0.5853401451520119,2024-08-12,HD
HD,2024-11-12 06:00:00-05:00,2024-11-12,0.0074990665391218,0.0048361681351825,1,0,2024-11-12,HD,2024-11-11,0.1470695196475354,4.0,-0.3298339653443993,0.4769034849919348,2024-11-11,HD
HD,2025-02-25 06:00:00-05:00,2025-02-25,0.0257475810558173,-0.0263797517367049,1,0,2025-02-25,HD,2025-02-24,-0.0572581972986348,4.0,-0.3920519581496956,0.3347937608510608,2025-02-24,HD
HD,2025-05-20 06:00:00-04:00,2025-05-20,-0.0023987360984962,-0.074440491397464,1,0,2025-05-20,HD,2025-05-19,-0.210782748838833,4.0,-0.3862638442319369,0.1754810953931039,2025-05-19,HD
HD,2025-08-19 06:00:00-04:00,2025-08-19,0.0263431453354915,0.0081441590515194,1,0,2025-08-19,HD,2025-08-18,6.467381692204892,4.0,1.293194383517129,5.174187308687763,2025-08-18,HD
HD,2025-11-18 06:00:00-05:00,2025-11-18,-0.0615405904090659,0.0473101753753561,1,0,2025-11-18,HD,2025-11-17,2.881367188911637,4.0,1.1579586594172082,1.7234085294944288,2025-11-17,HD
JPM,2021-01-15 06:00:00-05:00,2021-01-15,-0.0228086760391327,0.0154638976256898,1,0,2021-01-15,JPM,2021-01-11,0.7147010589474709,4.0,,,2021-01-11,JPM
JPM,2021-04-14 06:00:00-04:00,2021-04-14,-0.0196689303991471,0.0742032040613825,1,0,2021-04-14,JPM,2021-04-12,0.2915247537782831,4.0,-0.0046140416143971,0.2961387953926803,2021-04-12,JPM
JPM,2021-07-13 06:00:00-04:00,2021-07-13,-0.0163617060671124,0.0227444640161254,1,0,2021-07-13,JPM,2021-07-12,0.2406587300013031,4.0,-0.1989484962609375,0.4396072262622407,2021-07-12,JPM
JPM,2021-10-13 06:00:00-04:00,2021-10-13,-0.0314435766724462,-0.0212082728059743,1,0,2021-10-13,JPM,2021-10-11,0.0790285983377152,4.0,-0.296801310611544,0.3758299089492592,2021-10-11,JPM
JPM,2022-01-14 06:00:00-05:00,2022-01-14,-0.0860906976879786,0.0453798173842574,1,0,2022-01-14,JPM,2022-01-10,0.2996727953685031,4.0,-0.272291467378126,0.5719642627466291,2022-01-10,JPM
JPM,2022-04-13 06:00:00-04:00,2022-04-13,-0.0405048013490263,0.028082491579818,1,0,2022-04-13,JPM,2022-04-11,0.1117016489604512,4.0,-0.1752554338441335,0.2869570828045847,2022-04-11,JPM
JPM,2022-07-14 06:00:00-04:00,2022-07-14,-0.0057820463985062,-0.0248092098258683,1,0,2022-07-14,JPM,2022-07-11,0.369575368911227,4.0,-0.27809532711219,0.6476706960234171,2022-07-11,JPM
JPM,2022-10-14 06:00:00-04:00,2022-10-14,0.0557325440717047,0.0707566461588242,2,0,2022-10-14,JPM,2022-10-10,-0.1108394380441405,4.0,-0.4413296295728304,0.3304901915286898,2022-10-10,JPM
JPM,2023-01-13 06:00:00-05:00,2023-01-13,0.0077338372542582,-0.0196791871579196,3,1,2023-01-13,JPM,2023-01-09,0.2488876558533789,4.0,-0.4372252771795245,0.6861129330329034,2023-01-09,JPM
JPM,2023-04-14 06:00:00-04:00,2023-04-14,0.0822933578329731,-0.0302736490890097,2,0,2023-04-14,JPM,2023-04-10,0.402288861664891,4.0,0.0631267941508908,0.3391620675140001,2023-04-10,JPM
JPM,2023-07-14 06:00:00-04:00,2023-07-14,0.0272998789350228,0.0154431978474851,2,0,2023-07-14,JPM,2023-07-10,0.142599136002167,4.0,-0.3440109873948185,0.4866101233969856,2023-07-10,JPM
JPM,2023-10-13 06:00:00-04:00,2023-10-13,0.0084656223359995,-0.0230056288630821,2,0,2023-10-13,JPM,2023-10-09,-0.2233791095117686,4.0,-0.4960063458043445,0.2726272362925758,2023-10-09,JPM
JPM,2024-01-12 06:00:00-05:00,2024-01-12,-0.0106318135317293,-0.0028135321287948,3,1,2024-01-12,JPM,2024-01-08,0.3225031250818547,4.0,-0.3266357358192091,0.6491388609010639,2024-01-08,JPM
JPM,2024-04-12 06:00:00-04:00,2024-04-12,-0.0377993637889277,0.0514599589584252,1,0,2024-04-12,JPM,2024-04-08,0.1997971956574191,4.0,-0.2308401529316216,0.4306373485890407,2024-04-08,JPM
JPM,2024-07-12 06:00:00-04:00,2024-07-12,0.0037768932986985,0.0345918714183238,1,0,2024-07-12,JPM,2024-07-08,0.3387992082622948,4.0,-0.2408234805372331,0.5796226887995279,2024-07-08,JPM
JPM,2024-10-11 06:00:00-04:00,2024-10-11,0.0265888663812685,0.0600143235442599,1,0,2024-10-11,JPM,2024-10-07,-0.0353675209727888,4.0,-0.2232212282476301,0.1878537072748413,2024-10-07,JPM
JPM,2025-01-15 06:00:00-05:00,2025-01-15,0.0110613587912182,0.05460618876009,1,0,2025-01-15,JPM,2025-01-13,1.0889891145753383,4.0,-0.0581617503043302,1.1471508648796689,2025-01-13,JPM
JPM,2025-04-11 06:00:00-04:00,2025-04-11,0.0062145687813773,0.0289816253122229,1,0,2025-04-11,JPM,2025-04-07,1.1995914539382344,4.0,0.21354043411616,0.9860510198220744,2025-04-07,JPM
JPM,2025-07-15 06:00:00-04:00,2025-07-15,-0.009064846859815,-0.0155830434354978,1,0,2025-07-15,JPM,2025-07-14,0.9714810234050149,4.0,0.1109000339429352,0.8605809894620796,2025-07-14,JPM
JPM,2025-10-14 06:00:00-04:00,2025-10-14,-0.0103926470799398,0.020684513585814,1,0,2025-10-14,JPM,2025-10-13,7.832786479135752,4.0,3.409721253445997,4.423065225689755,2025-10-13,JPM
MA,2021-01-28 08:00:00-05:00,2021-01-28,0.01464167883057,0.0895997491743787,1,0,2021-01-28,MA,2021-01-25,0.7051753200817099,4.0,,,2021-01-25,MA
MA,2021-04-29 08:00:00-04:00,2021-04-29,-0.0344509527671196,-0.063458555769976,2,0,2021-04-29,MA,2021-04-26,0.7409785887408487,4.0,0.1916214234790923,0.5493571652617564,2021-04-26,MA
MA,2021-07-29 08:00:00-04:00,2021-07-29,0.0073324403837157,-0.1069378973285621,2,0,2021-07-29,MA,2021-07-26,0.2361702295116191,4.0,-0.045110117019646,0.2812803465312651,2021-07-26,MA
MA,2021-10-28 08:00:00-04:00,2021-10-28,-0.0122138654311482,-0.0428125827923377,3,1,2021-10-28,MA,2021-10-25,0.796638721809975,4.0,-0.2420193782195597,1.0386581000295347,2021-10-25,MA
MA,2022-01-27 08:00:00-05:00,2022-01-27,0.0883673451148582,-0.0457990868075088,2,0,2022-01-27,MA,2022-01-24,-0.0838310530852676,4.0,-0.2163359260865811,0.1325048730013135,2022-01-24,MA
MA,2022-04-28 08:00:00-04:00,2022-04-28,0.0186489774595869,-0.0214922109521812,3,1,2022-04-28,MA,2022-04-25,0.3570836572301705,4.0,-0.227424353046912,0.5845080102770825,2022-04-25,MA
MA,2022-07-28 08:00:00-04:00,2022-07-28,0.0034238233004594,-0.046747694028773,3,1,2022-07-28,MA,2022-07-25,-0.0446721468108178,4.0,-0.2781577371627915,0.2334855903519737,2022-07-25,MA
MA,2022-10-27 08:00:00-04:00,2022-10-27,0.0127360192788106,0.0302938377022604,3,1,2022-10-27,MA,2022-10-24,-0.286307044230117,4.0,-0.4247339499044755,0.1384269056743585,2022-10-24,MA
MA,2023-01-26 08:00:00-05:00,2023-01-26,-0.0352652870268347,-0.0315254836967403,1,0,2023-01-26,MA,2023-01-23,0.1294256049397158,4.0,-0.5455980394069629,0.6750236443466788,2023-01-23,MA
MA,2023-04-27 08:00:00-04:00,2023-04-27,0.0074176391424699,-0.0241061769713628,2,0,2023-04-27,MA,2023-04-24,-0.1635996774926149,4.0,-0.4224761172229662,0.2588764397303513,2023-04-24,MA
MA,2023-07-27 08:00:00-04:00,2023-07-27,-0.0267207170582639,0.0629784325640789,1,0,2023-07-27,MA,2023-07-24,-0.0597012248925904,4.0,-0.3475572230294016,0.2878559981368112,2023-07-24,MA
MA,2023-10-26 08:00:00-04:00,2023-10-26,-0.0411155941936028,0.0150247960583503,2,0,2023-10-26,MA,2023-10-23,0.1899150436095081,4.0,-0.4166241517675618,0.60653919537707,2023-10-23,MA
MA,2024-01-31 08:00:00-05:00,2024-01-31,0.0383262750859506,-0.012786771546729,1,0,2024-01-31,MA,2024-01-29,-0.1047884591379084,4.0,-0.4456555626559043,0.3408671035179959,2024-01-29,MA
MA,2024-05-01 08:00:00-04:00,2024-05-01,-0.0285354317848719,-0.0297437818965321,1,0,2024-05-01,MA,2024-04-29,0.1022136207480493,4.0,-0.2603560478723642,0.3625696686204135,2024-04-29,MA
MA,2024-07-31 08:00:00-04:00,2024-07-31,0.0314422109228831,0.0114541771573732,2,0,2024-07-31,MA,2024-07-29,0.1421673523365904,4.0,-0.259651022260834,0.4018183745974243,2024-07-29,MA
MA,2024-10-31 08:00:00-04:00,2024-10-31,0.0049280533971533,-0.0102945431724535,3,1,2024-10-31,MA,2024-10-28,-0.1221048679045791,4.0,-0.3316875387302411,0.2095826708256619,2024-10-28,MA
MA,2025-01-30 08:00:00-05:00,2025-01-30,0.0126220573746484,0.064852207059311,2,0,2025-01-30,MA,2025-01-27,0.5518328347658202,4.0,-0.1313828180925846,0.6832156528584049,2025-01-27,MA
MA,2025-05-01 08:00:00-04:00,2025-05-01,-0.0011972061428447,-0.0065649296691604,3,1,2025-05-01,MA,2025-04-28,0.271549299730364,4.0,0.0352227607580256,0.2363265389723383,2025-04-28,MA
MA,2025-07-31 08:00:00-04:00,2025-07-31,0.0216897925695735,0.0249064881841829,3,1,2025-07-31,MA,2025-07-28,2.649145513978253,4.0,0.7263224384656195,1.9228230755126337,2025-07-28,MA
MA,2025-10-30 08:00:00-04:00,2025-10-30,0.0030426495426228,-0.0115032536220699,3,1,2025-10-30,MA,2025-10-27,4.4188706322084785,4.0,2.6977135666141088,1.7211570655943698,2025-10-27,MA
META,2021-01-27 16:00:00-05:00,2021-01-27,-0.0455316798278353,-0.0340264277182396,3,1,2021-01-27,META,2021-01-25,-0.7974180865309332,4.0,,,2021-01-25,META
META,2021-04-28 16:00:00-04:00,2021-04-28,0.0785161391751322,0.0137288569603838,2,0,2021-04-28,META,2021-04-26,-0.7850218486789321,4.0,-0.7943190270679329,0.0092971783890007,2021-04-26,META
META,2021-07-28 16:00:00-04:00,2021-07-28,-0.0289427643388078,0.0048612995722757,1,0,2021-07-28,META,2021-07-26,-0.7974180865309332,4.0,-0.7989676162624333,0.0015495297315001,2021-07-26,META
META,2021-10-25 16:00:00-04:00,2021-10-25,-0.0328795710815042,0.0416578302666671,1,0,2021-10-25,META,2021-10-25,-0.1872132095093918,4.0,-0.7211424769032405,0.5339292673938487,2021-10-25,META
META,2022-02-02 16:00:00-05:00,2022-02-02,-0.2375708603584409,-0.1337067420042612,1,0,2022-02-02,META,2022-01-31,0.8414867604787353,4.0,-0.4460679993839136,1.287554759862649,2022-01-31,META
META,2022-04-27 16:00:00-04:00,2022-04-27,0.1147063798183669,-0.0072572761718282,1,0,2022-04-27,META,2022-04-25,0.189409680993712,4.0,-0.4005114192545692,0.5899211002482813,2022-04-25,META
META,2022-07-27 16:00:00-04:00,2022-07-27,-0.0252198772610363,0.0213057500848639,1,0,2022-07-27,META,2022-07-25,0.6092212803766762,4.0,-0.2630122085466996,0.8722334889233758,2022-07-25,META
META,2022-10-26 16:00:00-04:00,2022-10-26,-0.288619583650923,0.082503136843955,1,0,2022-10-26,META,2022-10-24,1.979250056119372,4.0,-0.0594122729005217,2.0386623290198935,2022-10-24,META
META,2023-02-01 16:00:00-05:00,2023-02-01,0.2354972868649624,0.0164698394844604,1,0,2023-02-01,META,2023-01-30,1.3635824498817062,4.0,-0.1080799342299287,1.471662384111635,2023-01-30,META
META,2023-04-26 16:00:00-04:00,2023-04-26,0.1324961088571502,0.0527474088804466,1,0,2023-04-26,META,2023-04-24,0.7946002997257522,4.0,-0.1366684361452144,0.9312687358709666,2023-04-24,META
META,2023-07-26 16:00:00-04:00,2023-07-26,0.0644094887623665,-0.0447158996479023,1,0,2023-07-26,META,2023-07-24,0.8515894117582767,4.0,0.0167952055634396,0.8347942061948371,2023-07-24,META
META,2023-10-25 16:00:00-04:00,2023-10-25,-0.0526557559102022,0.0624518514105588,1,0,2023-10-25,META,2023-10-23,0.593628276540955,4.0,-0.2012832976483482,0.7949115741893031,2023-10-23,META
META,2024-02-01 16:00:00-05:00,2024-02-01,0.1914540688750513,0.0160506460756618,3,1,2024-02-01,META,2024-01-29,1.7883806630574886,4.0,0.0820386055252495,1.706342057532239,2024-01-29,META
META,2024-04-24 16:00:00-04:00,2024-04-24,-0.1065803726559016,0.0116357105496062,1,0,2024-04-24,META,2024-04-22,1.8937294059632337,4.0,0.2303280725293911,1.6634013334338422,2024-04-22,META
META,2024-07-31 16:00:00-04:00,2024-07-31,0.0712853210897773,0.0143413496226225,2,0,2024-07-31,META,2024-07-29,1.2199272142206503,4.0,0.1973925007108636,1.0225347135097866,2024-07-29,META
META,2024-10-30 16:00:00-04:00,2024-10-30,-0.0207922300841996,-0.0445637215726766,2,0,2024-10-30,META,2024-10-28,1.4528013347938742,4.0,0.20676472232066,1.246036612473214,2024-10-28,META
META,2025-01-29 16:00:00-05:00,2025-01-29,0.0178550331542235,-0.0081513706976092,3,1,2025-01-29,META,2025-01-27,2.1109774073062417,4.0,0.5379643923483073,1.5730130149579344,2025-01-27,META
META,2025-04-30 16:00:00-04:00,2025-04-30,0.0249812019275985,0.0738669356600965,2,0,2025-04-30,META,2025-04-28,1.2324005885743383,4.0,0.4465397470042401,0.7858608415700985,2025-04-28,META
META,2025-07-30 16:00:00-04:00,2025-07-30,0.1106947884914428,-0.0533171633087006,2,0,2025-07-30,META,2025-07-28,3.1961959082712808,4.0,0.6529451947397384,2.5432507135315423,2025-07-28,META
META,2025-10-29 16:00:00-04:00,2025-10-29,-0.1025237495709286,-0.0308915099049545,3,1,2025-10-29,META,2025-10-27,7.046104869240695,4.0,2.4911364625091093,4.554968406731586,2025-10-27,META
MSFT,2021-01-26 16:00:00-05:00,2021-01-26,0.0406540329641582,-0.034311590971661,1,0,2021-01-26,MSFT,2021-01-25,0.8776121334255346,4.0,,,2021-01-25,MSFT
MSFT,2021-04-27 16:00:00-04:00,2021-04-27,-0.0261769673481898,-0.0127645960724782,2,0,2021-04-27,MSFT,2021-04-26,0.304035917667513,4.0,-0.2472847089672784,0.5513206266347914,2021-04-26,MSFT
MSFT,2021-07-27 16:00:00-04:00,2021-07-27,-0.0048327869365463,0.0334923165104327,3,1,2021-07-27,MSFT,2021-07-26,0.1308194471613322,4.0,-0.3128651058180286,0.4436845529793609,2021-07-26,MSFT
MSFT,2021-10-26 16:00:00-04:00,2021-10-26,0.0520702057023461,0.0134159964148279,2,0,2021-10-26,MSFT,2021-10-25,0.3594018507527988,4.0,-0.3512256143478559,0.7106274651006548,2021-10-25,MSFT
MSFT,2022-01-25 16:00:00-05:00,2022-01-25,0.0166224412539673,0.0095559349980908,1,0,2022-01-25,MSFT,2022-01-24,1.7734718960154523,4.0,0.0636313449414948,1.7098405510739574,2022-01-24,MSFT
MSFT,2022-04-26 16:00:00-04:00,2022-04-26,0.0368542973976882,-0.0224284416689528,2,0,2022-04-26,MSFT,2022-04-25,0.7599811218116946,4.0,-0.1983300800472102,0.9583112018589048,2022-04-25,MSFT
MSFT,2022-07-26 16:00:00-04:00,2022-07-26,0.0259422603951111,-0.0019156860494573,2,0,2022-07-26,MSFT,2022-07-25,0.4883551564242405,4.0,-0.3362816970773195,0.82463685350156,2022-07-25,MSFT
MSFT,2022-10-25 16:00:00-04:00,2022-10-25,-0.0717989154067664,0.0230717375984468,2,0,2022-10-25,MSFT,2022-10-24,0.5404459262943369,4.0,-0.3602628178553337,0.9007087441496706,2022-10-24,MSFT
MSFT,2023-01-24 16:00:00-05:00,2023-01-24,-0.0074354371810097,0.0625859417332465,1,0,2023-01-24,MSFT,2023-01-23,0.8615246058620182,4.0,-0.3418198609429786,1.2033444668049968,2023-01-23,MSFT
MSFT,2023-04-25 16:00:00-04:00,2023-04-25,0.0700082443679394,0.0469054748318479,2,0,2023-04-25,MSFT,2023-04-24,0.8471526148164346,4.0,-0.2205628300299353,1.06771544484637,2023-04-24,MSFT
MSFT,2023-07-25 16:00:00-04:00,2023-07-25,-0.0235122726648272,-0.0015554387851153,2,0,2023-07-25,MSFT,2023-07-24,0.794743291183678,4.0,-0.086696212072414,0.8814395032560921,2023-07-24,MSFT
MSFT,2023-10-24 16:00:00-04:00,2023-10-24,0.041164825629885,0.021413231451268,2,0,2023-10-24,MSFT,2023-10-23,0.3561688336281435,4.0,-0.3874797387076283,0.7436485723357719,2023-10-23,MSFT
MSFT,2024-01-30 16:00:00-05:00,2024-01-30,-0.0126136857579183,-0.0085029351050429,2,0,2024-01-30,MSFT,2024-01-29,1.3111234799071836,4.0,-0.0216727756863818,1.3327962555935655,2024-01-29,MSFT
MSFT,2024-04-25 16:00:00-04:00,2024-04-25,-0.0119265072969352,0.0190601809484759,2,0,2024-04-25,MSFT,2024-04-22,0.8179554304176704,4.0,-0.0874184602322979,0.9053738906499684,2024-04-22,MSFT
MSFT,2024-07-30 16:00:00-04:00,2024-07-30,-0.0309221742302723,-0.0303730860565893,2,0,2024-07-30,MSFT,2024-07-29,1.335534545985238,4.0,0.2475561252375972,1.0879784207476408,2024-07-29,MSFT
MSFT,2024-10-30 16:00:00-04:00,2024-10-30,-0.0365564980843412,-0.0139341940621854,2,0,2024-10-30,MSFT,2024-10-28,0.9259080668522336,4.0,-0.1280054772691177,1.0539135441213512,2024-10-28,MSFT
MSFT,2025-01-29 16:00:00-05:00,2025-01-29,-0.0735831439116247,-0.023934466537937,3,1,2025-01-29,MSFT,2025-01-27,1.5319566302242087,4.0,-0.0796913062872905,1.6116479365114993,2025-01-27,MSFT
MSFT,2025-04-30 16:00:00-04:00,2025-04-30,0.0718657783953107,0.0269060353109874,2,0,2025-04-30,MSFT,2025-04-28,0.867756378529737,4.0,0.0250330232504183,0.8427233552793186,2025-04-28,MSFT
MSFT,2025-07-30 16:00:00-04:00,2025-07-30,0.0457922701028257,-0.0699038175178885,2,0,2025-07-30,MSFT,2025-07-28,2.571389002115149,4.0,0.2904822203561147,2.2809067817590343,2025-07-28,MSFT
MSFT,2025-10-29 16:00:00-04:00,2025-10-29,-0.0195985657385938,-0.0687442143850821,3,1,2025-10-29,MSFT,2025-10-27,6.450371184795422,4.0,2.3659827659835058,4.084388418811916,2025-10-27,MSFT
NVDA,2021-02-24 16:00:00-05:00,2021-02-24,-0.0438573776110055,-0.0711832530731355,1,0,2021-02-24,NVDA,2021-02-22,-0.4758813145526712,4.0,-0.5205046228341904,0.0446233082815192,2021-02-22,NVDA
NVDA,2021-05-26 16:00:00-04:00,2021-05-26,-0.0126736459444245,0.1897274823649479,1,0,2021-05-26,NVDA,2021-05-24,-0.461676345063763,4.0,-0.5273757661905398,0.0656994211267768,2021-05-24,NVDA
NVDA,2021-08-18 16:00:00-04:00,2021-08-18,0.0277253057722069,0.0981797055870977,1,0,2021-08-18,NVDA,2021-08-16,-0.4474713755748547,4.0,-0.4533763968416322,0.0059050212667774,2021-08-16,NVDA
NVDA,2021-11-17 16:00:00-05:00,2021-11-17,0.0503426806191053,-0.0955729639649067,1,0,2021-11-17,NVDA,2021-11-15,-0.234080712774018,4.0,-0.4461582414031257,0.2120775286291077,2021-11-15,NVDA
NVDA,2022-02-16 16:00:00-05:00,2022-02-16,-0.0547469882525097,0.0727680834821349,1,0,2022-02-16,NVDA,2022-02-14,-0.1842887215504945,4.0,-0.3892888050172599,0.2050000834667653,2022-02-14,NVDA
NVDA,2022-05-25 16:00:00-04:00,2022-05-25,0.0736125818414274,-0.0062371424057207,1,0,2022-05-25,NVDA,2022-05-23,-0.3188134224062383,4.0,-0.4365227314168389,0.1177093090106006,2022-05-23,NVDA
NVDA,2022-08-24 16:00:00-04:00,2022-08-24,0.0251907998414477,-0.2173217643431393,1,0,2022-08-24,NVDA,2022-08-22,-0.4474713755748547,4.0,-0.4737967591022259,0.0263253835273712,2022-08-22,NVDA
NVDA,2022-11-16 16:00:00-05:00,2022-11-16,-0.0493181698429504,0.0886732486692175,1,0,2022-11-16,NVDA,2022-11-14,-0.4474713755748547,4.0,-0.5140974037328019,0.0666260281579471,2022-11-14,NVDA
NVDA,2023-02-22 16:00:00-05:00,2023-02-22,0.1410656475003587,0.158680385409977,1,0,2023-02-22,NVDA,2023-02-20,-0.3832386413698597,4.0,-0.4856479496965837,0.102409308326724,2023-02-20,NVDA
NVDA,2023-05-24 16:00:00-04:00,2023-05-24,0.2373931559487974,0.0318820140113816,1,0,2023-05-24,NVDA,2023-05-22,0.1447160639750326,4.0,-0.3982685644188828,0.5429846283939155,2023-05-22,NVDA
NVDA,2023-08-23 16:00:00-04:00,2023-08-23,0.0354257902151807,-0.1102073714181099,1,0,2023-08-23,NVDA,2023-08-21,0.5128523408323378,4.0,-0.2408850854376246,0.7537374262699624,2023-08-21,NVDA
NVDA,2023-11-21 16:00:00-05:00,2023-11-21,-0.035493524847879,-0.0332784922260871,1,0,2023-11-21,NVDA,2023-11-20,-0.0281461949564805,4.0,-0.3350680645672791,0.3069218696107986,2023-11-20,NVDA
NVDA,2024-02-21 16:00:00-05:00,2024-02-21,0.1138986917234743,0.1283362179461732,1,0,2024-02-21,NVDA,2024-02-19,1.928292242275757,4.0,0.1412077986059935,1.7870844436697633,2024-02-19,NVDA
NVDA,2024-05-22 16:00:00-04:00,2024-05-22,0.0988092233884005,0.1059467580941357,1,0,2024-05-22,NVDA,2024-05-20,1.5568279748014184,4.0,0.1946524854971689,1.3621754893042497,2024-05-20,NVDA
NVDA,2024-08-28 16:00:00-04:00,2024-08-28,-0.0790993358087336,0.0175632686405525,1,0,2024-08-28,NVDA,2024-08-26,2.635298340510172,4.0,0.91775711887676,1.7175412216334118,2024-08-26,NVDA
NVDA,2024-11-20 16:00:00-05:00,2024-11-20,-0.0079789924501874,-0.079895806756148,1,0,2024-11-20,NVDA,2024-11-18,1.79001129255179,4.0,0.5039430010024577,1.2860682915493324,2024-11-18,NVDA
NVDA,2025-02-26 16:00:00-05:00,2025-02-26,-0.0326022979634439,-0.0336547740172401,1,0,2025-02-26,NVDA,2025-02-24,1.9473149581907865,4.0,0.9939987122079108,0.9533162459828758,2025-02-24,NVDA
NVDA,2025-05-28 16:00:00-04:00,2025-05-28,0.0292361042192807,0.0838662029029655,1,0,2025-05-28,NVDA,2025-05-26,1.0887050175619788,4.0,0.5257746889610494,0.5629303286009294,2025-05-26,NVDA
NVDA,2025-08-27 16:00:00-04:00,2025-08-27,-0.014629602406888,-0.0293892442994782,1,0,2025-08-27,NVDA,2025-08-25,6.50532197139902,4.0,1.8186857026805097,4.686636268718511,2025-08-25,NVDA
NVDA,2025-11-19 16:00:00-05:00,2025-11-19,0.0083060989201213,-0.0396572959445758,1,0,2025-11-19,NVDA,2025-11-17,6.4333540638694,4.0,1.742827520886988,4.690526542982412,2025-11-17,NVDA
